EntrezGeneSymbol,Var_subject,Var_resid,ICC,stable
CGGBP1,89.27333649044226,86.68666582280531,0.5073501666106827,FALSE
SLC26A4,94.80144780286516,92.23999910108682,0.5068472756818805,FALSE
SEMA4D,39181.59016864349,38147.44762755703,0.5066866378436774,FALSE
OOSP2,2524.73020054181,2459.263976044604,0.5065676465679625,FALSE
RIOX2,1759.6512846646783,1714.6113166032126,0.5064819464200876,FALSE
PCK1,19620.881475565202,19145.28181286395,0.5061342111568107,FALSE
PRR7,563.404131184366,550.0119946148773,0.5060139853641312,FALSE
MORN3,47884.734373569154,46767.54420860836,0.5059015492373533,FALSE
TAT,7424.053486475209,7253.739262399895,0.5058017655307323,FALSE
YME1L1,1069.7019213109825,1045.4353246287071,0.5057364118401438,FALSE
RBBP6,30240.335920850306,29573.812419326438,0.5055716207621413,FALSE
TRPV3,4933.943817320314,4825.870626197238,0.5055366416927557,FALSE
STOM,3801.970560434876,3719.7279688360386,0.5054670225932871,FALSE
SYBU,73.13589111794847,71.58333273426686,0.5053640364505653,FALSE
RALGPS1,6131.421981781492,6005.361447839066,0.50519332550809,FALSE
STRN4,123319.79243983951,120832.86365186026,0.5050929791790698,FALSE
RNF146,20095.15394865277,19692.585834492475,0.50505894675538765,FALSE
CWC27,6907.370435001126,6775.5232760625795,0.5048179559719863,FALSE
CTAG2,1683.9637183619316,1652.0099860848031,0.504789266209523,FALSE
GSTM2,9435.963401485356,9262.38325513948,0.5046415907655765,FALSE
SP6,11520.35802268833,11313.46590409893,0.5045303870094813,FALSE
SEZ6L,260834.6367506079,256529.5558202304,0.5041605903464106,FALSE
SLC16A4,2943.1985359834403,2897.7619752988944,0.5038894767903995,FALSE
CASP1,102968.28721614917,101412.48979861494,0.5038061246274199,FALSE
NQO2,83514.82250406107,82304.48196051814,0.5036495767107788,FALSE
PPIL2,1421.669008713078,1401.9646643129288,0.5034891821464632,FALSE
RAB34,4194.685693179497,4140.158659500248,0.503271028910199,FALSE
FRMPD2B,309.16066863602697,305.16799946765065,0.5032496197684384,FALSE
SSU72,9187.380574711648,9092.729328145762,0.502588913498575,FALSE
TRUB2,2488.0967829309766,2465.3139986033825,0.5022997067407093,FALSE
ESD,2664.401908680146,2640.712661301863,0.5022326800925586,FALSE
APMAP,48.26022232392063,47.833333305765194,0.5022212156442651,FALSE
EFHD1,17813.256245632056,17660.169963528042,0.5021577600257919,FALSE
ESS2,279.1901132574027,276.97799941781795,0.5019887096987135,FALSE
FABP4,3197477.759539698,3172484.136519095,0.5019618345783251,FALSE
ALKBH2,15474.136347737789,15373.877299253356,0.501625048692466,FALSE
MEAF6,5434.702378227779,5402.54865447221,0.5014834815424387,FALSE
ECHDC3,857932.813649625,854031.3886473009,0.5011394586981112,FALSE
ATP1B1,77615.77294798518,77265.93595372266,0.5011293683313003,FALSE
HECTD3,3169.6085833366133,3157.075325777134,0.5009905076450417,FALSE
GDF10,9184.508372502369,9154.092464214476,0.5008292865022449,FALSE
HOXB7,227.9373338563492,227.32399985762126,0.5006736065126863,FALSE
CIT,273.39022476922196,272.89333263955837,0.5004547932323101,FALSE
C1QTNF6,116.46433442599863,116.28466636898065,0.5003859695560546,FALSE
KCNG4,8523.75263739558,8516.733311025862,0.5002059602757505,FALSE
SFRP5,94542.87433189331,94524.19327312808,0.500049403259388,FALSE
CALU,10837.15844231993,10848.162636922483,0.49974627549755096,FALSE
MMP13,7171.560071530131,7179.41264714389,0.4997264096389947,FALSE
MAN1A2,161734.94497495325,162013.67121881776,0.4995695329185628,FALSE
MRPL2,2056.1744722834983,2061.727325726895,0.4993257666506182,FALSE
GAS2,1578.786688058029,1583.062660821895,0.49932381775789214,FALSE
FOXG1,60.555777946554954,60.719999953884816,0.4993229397899031,FALSE
ADGRE2,94198.14902228894,94525.512932368365,0.49913268981035863,FALSE
SEC14L1,7414.734007161971,7441.942634329767,0.49908429631254786,FALSE
CCDC43,323725.06429883593,325005.6691872521,0.4990129919685364,FALSE
METTL13,42625.83184101996,42799.447133715184,0.49898381781845524,FALSE
GPR89B,546785.3604079481,549144.2620629335,0.49892378962726314,FALSE
NMS,56300.55874650131,56574.26661441821,0.49878756017100484,FALSE
IFNA10,20624.26043053898,20736.31957657353,0.4986453387982557,FALSE
LIPM,1790.5337841415026,1800.4113315912564,0.4986246590895419,FALSE
EVA1B,787.0413495103221,791.4659955712123,0.498598471500726,FALSE
CD180,619.3999059941774,623.5493286469911,0.4983308157175013,FALSE
HMCES,205.74511691765002,207.18399840886423,0.49825771368764293,FALSE
NEK6,1454.9481527795401,1467.0333219050274,0.4979320250264776,FALSE
HRK,1632.4340469949382,1646.8606537728526,0.49780034914603183,FALSE
BARX2,586.0887949077681,592.2119952950161,0.49740168196518214,FALSE
ADGRA2,23484.03913072463,23733.78181148014,0.49735541924879173,FALSE
LRRC38,53266.204889312685,53837.38023921667,0.4973335376718784,FALSE
HKDC1,2682.4246340528794,2711.6386450998857,0.4972920218455803,FALSE
GNE,22231.068985171678,22478.736487546998,0.4972302775671162,FALSE
SPATA3,1094.7574765155268,1107.141991186119,0.497187765642289,FALSE
IL1RL2,1308.7922606497227,1323.8133227713947,0.49714711117072236,FALSE
RGMA,1492020.645740245,1510144.581880763,0.4969815225401702,FALSE
C1orf162,2449383.268313168,2480965.054013851,0.4967972054268797,FALSE
KIAA1217,19128.874016039128,19383.363842702456,0.49669598755080435,FALSE
C6,20028868.759498827,20302567.471344393,0.49660688116486845,FALSE
AMBP,104978315.20765066,106416330.74425843,0.49659874182212044,FALSE
PHKA2,472.6954585715152,479.2193294443993,0.49657329051139026,FALSE
ARL14,99.85089188073304,101.27666584280112,0.4964555479661621,FALSE
RPL21,31415582.184904188,31949872.48644525,0.49578405690993455,FALSE
BID,88705.4114114811,90307.09990891766,0.4955263224742715,FALSE
CUZD1,256.422674594161,261.07599781135855,0.4955040240049629,FALSE
HYKK,1522.4332697153304,1552.0313202100303,0.495186470744908,FALSE
SUN3,31692.95654528734,32311.12239317226,0.4951708870892487,FALSE
CLEC12B,7751836.894295368,7911567.809018533,0.4949011432141132,FALSE
DNASE1L2,12137.061606440164,12393.557227046827,0.49477192927035907,FALSE
THAP4,39416.87791788573,40265.11032045233,0.49467738932398725,FALSE
ADGRD1,28066.207892656927,28681.646419600136,0.494577429099286,FALSE
PFKM,411427.61536538496,421243.95566017006,0.49410551492547367,FALSE
PLXNC1,7257778.558898503,7435034.819637292,0.4939679264899077,FALSE
CANT1,1573.7037177358468,1613.4679858340023,0.4937618252487594,FALSE
ANKRD27,1562.1171620240732,1602.3159858729982,0.49364833732138735,FALSE
IKBIP,3402.5315557434196,3492.609969102404,0.49346797937109793,FALSE
GLMP,88783.42192410311,91206.47985447213,0.4932689059040938,FALSE
ZNF134,382.4790125956298,392.9319965013698,0.4932597140206244,FALSE
PLPP3,142861.5918068954,146771.31002897464,0.4932505626997191,FALSE
MTMR1,530.0051287848781,545.6619950837013,0.49272225303190725,FALSE
CDC26,8754.304626138217,9013.857918544929,0.49269611329382,FALSE
ERBB4,20335.027682401662,20941.08647681077,0.49265848049465866,FALSE
SCLY,257986.45168205095,265921.39758299384,0.49242715497384293,FALSE
CADM2,17469.24958995098,18020.350502344583,0.4922357407386898,FALSE
ARHGAP26,2968.9129911385053,3070.6586381358434,0.4915767497065381,FALSE
FLRT3,2628691.8458466153,2726183.541022308,0.490896922138024,FALSE
SCG3,2103374.0800315547,2181675.303444041,0.490863439787364,FALSE
PLA2G12B,1588569.3606152604,1649003.6162895418,0.4906667346025266,FALSE
KRT6C,3525.1986211796157,3660.889314971836,0.4905587925587722,FALSE
DNAJB9,1516404.6795718092,1575439.0548566354,0.49045320844849566,FALSE
ARPC4,12019.178108230584,12494.267271920693,0.49030962077499735,FALSE
LEG1,39724215.09809919,41300847.767907664,0.49027070998750233,FALSE
KISS1,66817.57176712119,69479.7803273758,0.49023382142299843,FALSE
DVL1,6112.400887470761,6358.869302605007,0.490118552024862,FALSE
LPCAT2,213.76089264029508,222.6273322816653,0.4898411103519626,FALSE
CCDC59,221.33344823948534,230.7539989353541,0.48958105256545037,FALSE
KCNK17,60299.60103123261,62897.03637727303,0.48945817272013836,FALSE
NT5C,1555268.4685069127,1622423.1239254153,0.4894334214845721,FALSE
SPOCK3,49913.21451063079,52077.31976311623,0.4893906563589671,FALSE
PCDHB8,8709.94847777001,9094.582626105213,0.4891984196019774,FALSE
KLHL13,4156.596846644494,4340.17398066043,0.4891972410609216,FALSE
CA14,160.7915582172428,167.90466591916064,0.48917981531335447,FALSE
CSMD2,373041.81003543653,389600.9856069737,0.4891435573336869,FALSE
LDAH,5524.481977410917,5777.669308447407,0.488799153159749,FALSE
ZG16,509.6950090138835,533.325997465087,0.4886718540161636,FALSE
ATF6B,32308.169559455528,33829.72050926089,0.48849713115867094,FALSE
NECAB1,3709.7401583330306,3886.65798670879,0.4883551503621994,FALSE
BTG1,43443.362851605816,45519.59179156478,0.48833093534108274,FALSE
C1QTNF1,104220.78686548323,109276.37150595072,0.48816006573803666,FALSE
CENPB,3638.312727578719,3814.9426495127773,0.48815082048060826,FALSE
RIPK1,594951.2948908001,624760.1281336542,0.48778037465249824,FALSE
TNFRSF25,6733.858444097876,7075.313524842764,0.48763665621976165,FALSE
GDAP1L1,20999.031067441047,22066.857980979436,0.4876024048599369,FALSE
LTO1,412924.02677340974,433977.03466216236,0.48757056234345375,FALSE
DEF8,55.34866684807664,58.18466661549053,0.4875102770221929,FALSE
WNT7A,228.94778180594648,240.72733219682377,0.4874598951065483,FALSE
TMPRSS11D,224.27478172139746,235.81799888733207,0.48745555499625287,FALSE
SERPINE1,3360291.655630283,3537517.0327933393,0.48715350155619075,FALSE
UBR4,9821.684921553584,10340.541324109208,0.48713295852765165,FALSE
MGA,12888.100802853382,13569.790596829755,0.48711745800754674,FALSE
NADK2,47.856667649065486,50.45399972232686,0.48679018186577183,FALSE
EGLN1,18421.945629487873,19450.829218105067,0.4864165803435633,FALSE
ELP1,14221.945720212432,15032.840557125452,0.4861408176216762,FALSE
KIF14,54.65900150150587,57.79066624145452,0.4860752601461346,FALSE
KLHL29,718744.5447956568,760334.4709642708,0.4859406002906323,FALSE
CCDC181,7859.6067817952935,8320.321269210719,0.48576277700484644,FALSE
CBX8,5064.774815131315,5364.618624572137,0.48562506002030026,FALSE
LRIG1,3749.906888556986,3973.101301917531,0.4855500338821451,FALSE
GDPD2,114147.21894345083,121086.53834025517,0.4852501624831952,FALSE
RLN2,30096.4231800101,31962.289061290474,0.48496693039628835,FALSE
TBC1D24,14659.445700768607,15580.653197338377,0.48476844438118827,FALSE
ZCCHC18,83297.48317794541,88557.21122303612,0.4846971650573059,FALSE
ACY1,1638326.6833900968,1742194.2059343196,0.48463734939898856,FALSE
TSHR,185.4771174723258,197.7693315216828,0.48396304247355315,FALSE
CADM1,107058.82488875586,114174.51339872893,0.48391813692038027,FALSE
CCL18,57830216.97051707,61676671.91462573,0.48390697398287447,FALSE
CD27,343298.33291441854,366361.3594263378,0.4837506436107089,FALSE
STX16,10108.227085799874,10789.083277215777,0.48370947792829616,FALSE
TCP11,18999.150146894815,20281.94989479486,0.4836715399194704,FALSE
CX3CL1,47752.04170598849,50981.7750687569,0.48364423928765554,FALSE
ARRDC3,3782.3709619869396,4039.6833124923946,0.48355212444990464,FALSE
CT55,1605.8116973199783,1716.146657923407,0.4833930849209359,FALSE
MAGEA8,1462.2045834819628,1562.7873253674777,0.4833747089386808,FALSE
TSR1,51.969778752540996,55.60999972173614,0.48308129547754397,FALSE
WFDC1,263834.85899211885,282510.5046059847,0.48290857133766774,FALSE
FADS2,2.971000054647186,3.1826666510549764,0.48280158753059743,FALSE
SEMA4B,13410.552243608754,14377.67459703438,0.48259834355441655,FALSE
TRAP1,160.3064473394269,171.93133250563568,0.4825051726934396,FALSE
LIFR,299836.06901215884,322181.3378349173,0.4820380679248,FALSE
HOXC11,286384.4290250746,308187.2179252415,0.481665128994968,FALSE
RNF149,276.076115690947,297.5773320195652,0.4812594028551289,FALSE
LGALS2,2136.7485911237764,2303.1653231302525,0.48125901366328216,FALSE
FBXO42,3211.779274541961,3465.891318313479,0.4809730024686006,FALSE
FGFBP2,2950821.594359994,3184611.8635130925,0.48094753445226474,FALSE
MYL4,4485423.115322175,4850850.261814753,0.48042971045666627,FALSE
CBR3,5697122.152997261,6165181.9162103785,0.48027112774709113,FALSE
PSMB5,3676.795062971847,3980.932648548764,0.4801417863735636,FALSE
PLA2G15,35351.09289063739,38291.03520492213,0.4800389913333995,FALSE
PIGT,278.75789351364756,302.3053320012921,0.4797376279777672,FALSE
FCRLB,1031.46912375466,1119.3459963567439,0.47957126305734443,FALSE
CD151,19345.582644170572,21014.603910372767,0.47932341982678084,FALSE
MBLAC2,19157.82600896262,20815.311933329944,0.4792675030071424,FALSE
WFDC10B,546.4927865030271,593.7759974837697,0.4792666379871318,FALSE
KLF12,1434.9915780659846,1560.632660170901,0.4790292319541946,FALSE
KIR2DL1,3460.4017206663357,3764.49065108109,0.47895546986942816,FALSE
NME3,1336.563459910141,1455.005328867557,0.4787857871470765,FALSE
HLA-DQB2,10776.180717695688,11742.432619818206,0.47854548395942226,FALSE
TMEM89,638.2271204886639,696.2019972885364,0.47827727376915946,FALSE
KAZN,441313.4981579038,481443.9241229871,0.4782551594839042,FALSE
TEK,14317.826206214564,15635.584606997552,0.47800319955212345,FALSE
LIN28A,4676.620383668461,5112.379985425213,0.4777423850584093,FALSE
PDCL,1259.3011286820579,1377.1633282443008,0.4776476790247252,FALSE
MACO1,143.5887797734528,157.0679994218991,0.4775837090975951,FALSE
DEFB121,17771.953517614347,19460.61261324776,0.4773228215092905,FALSE
ELAVL2,1483.24113112599,1624.7893275300225,0.4772286342931721,FALSE
LSM4,30349.7247351406,33273.4958834324,0.47702276684624256,FALSE
FBN3,9399.501540138821,10306.543305568877,0.4769856972179877,FALSE
TIMP3,154904493.047328,169933739.7554927,0.47686656743190764,FALSE
BMP8B,8930.596783158224,9797.965966188784,0.4768436800346358,FALSE
MGAT4C,610.4871190460311,669.7979976968792,0.47683684756027744,FALSE
TCF23,4815.4533948888675,5286.972648791863,0.47666306826378896,FALSE
MTAP,4577.594377493161,5031.6586538334705,0.4763735914300498,FALSE
SLC7A1,32589.503294496,35828.86721544612,0.4763267971978418,FALSE
COMMD8,1958.53968521083,2154.5766612746693,0.47616928873999087,FALSE
BNC1,452673.68878075737,498524.4161039098,0.4758984342548119,FALSE
GGT2|GGT2P,20086.098126331166,22125.537264233637,0.47584268982909006,FALSE
FHL1,1429.8239020172578,1575.0573295126655,0.4758337491060399,FALSE
BATF,92.69500084819315,102.14066641977415,0.4757599167954451,FALSE
MED11,51531.84456067513,56946.73050315448,0.4750416801691339,FALSE
ADAM9,116394.15871319435,128628.27496331527,0.47503470178923907,FALSE
SPINK5,18792.825049651896,20771.08128644402,0.4749992301065167,FALSE
LRRC15,108507.8228020847,120102.39633518866,0.47464117401037575,FALSE
FLT3LG,47227.503505275774,52420.86949113374,0.47394154149388323,FALSE
ADPRM,70167.50856273135,77897.77513622129,0.4738957492925649,FALSE
PSG9,2738.418581650273,3040.8686590321945,0.4738332717525383,FALSE
ZNF579,236.9054466869868,263.1193326771584,0.4737874130723017,FALSE
BLK,187.12955728000546,208.01533282846668,0.47357200349632783,FALSE
PMEL,416370.6462331968,462958.55889058457,0.47350940217501947,FALSE
B4GALT6,57127.9473934563,63613.76318544338,0.47314177610665503,FALSE
P4HA2,3712.182365625155,4134.2346572009465,0.4731054129325529,FALSE
COMT,54512.75167835887,60781.02053285692,0.4728160995417224,FALSE
CT83,10348.673180756772,11548.26997955792,0.4726081218273595,FALSE
PAGE4,2702.7234652149004,3021.455327229658,0.4721591626002793,FALSE
BMP10,19358.90192522495,21644.101956667782,0.47213374856601675,FALSE
CRACR2A,196.27955671422566,219.97066632562164,0.4715422259255726,FALSE
MIR1-1HG,35.91066687181091,40.28866660624131,0.4712727163440912,FALSE
IL19,1383445.4031884784,1552573.4259596597,0.47119772852065595,FALSE
SCAND1,218.8562236644758,245.65066624172184,0.4711581860683951,FALSE
MIR1915HG,128.06133404545173,143.75866645683044,0.47112550146719817,FALSE
PROX2,2552.6675718986726,2867.15332851584,0.47098744013910915,FALSE
WRNIP1,817.4832266849579,918.3886653509953,0.47093522882391725,FALSE
MYBPH,1629.3581198114687,1831.1079974344445,0.4708493204690669,FALSE
TNNT3,31306.259274893582,35201.07595168736,0.47071889391204225,FALSE
ADH1C,3071812.4478820465,3457737.385606953,0.47044781435424843,FALSE
TNKS1BP1,174.31233418174767,196.40466641606102,0.4702032383210268,FALSE
CPLX3,11332.375647100673,12789.551841508994,0.4697956103405004,FALSE
SEC13,6159.642177492561,6953.098581315762,0.469744829917033,FALSE
NPTN,599352.3034026201,676763.3404624772,0.4696692704019384,FALSE
AARSD1,14281.179987390922,16129.354473170257,0.4696129233082668,FALSE
NUTM2G,39209.427624408745,44315.40281965608,0.46943438754618766,FALSE
CDKAL1,699.4625864742503,790.5973241816852,0.46941910286435506,FALSE
HSF4,781.4405888839353,883.91265679697506,0.4692341345060573,FALSE
ARHGAP8,4055.6693914505017,4589.451283205,0.46912814107272316,FALSE
TPST2,4641.567860024749,5252.672609389171,0.46911815761636627,FALSE
SPR,411.9791280763283,466.32599497373076,0.4690615109310338,FALSE
LRP8,25795.534588745453,29215.523027113606,0.46891544548870656,FALSE
AKR1C4,470748.5422206499,533553.8799633887,0.4687318598683865,FALSE
ZNF2,4261.78148203169,4838.726622523915,0.4683014874629136,FALSE
ZBTB44,1999.4191782610258,2271.4859800578142,0.4681488125219945,FALSE
EFCAB6,691.9772441183615,786.8833268265827,0.4679124304979004,FALSE
MYCT1,1654.6166067066813,1882.2093181295668,0.46782528794749445,FALSE
DKK3,344771.57545298635,392252.9324195384,0.4677884816180602,FALSE
HBB|HBA1,1431555.0796598596,1631032.0308332872,0.46743326083852893,FALSE
FCER1A,82614.700019913507,94217.31003220625,0.467193128639795,FALSE
XRCC6,2365.467727782383,2697.685981804263,0.46719255694401957,FALSE
GAL,1647.2343735640568,1879.8426546836824,0.4670253471561995,FALSE
CSF2RA,4787.23876783682,5471.914636501311,0.46663097617903965,FALSE
WBP4,4220.524089345453,4824.238640026697,0.46662629143820833,FALSE
ADARB1,604208.5331739872,690650.2682044042,0.46662117331310615,FALSE
CLUAP1,184776.77390333114,211218.5998535861,0.46661346608750237,FALSE
SPOCK2,5564761.071016102,6365764.928045412,0.4664304886015789,FALSE
LY75,377367.1262358429,431752.1065078466,0.46639248081671064,FALSE
TNKS,357.71500672299135,409.3626646605527,0.4663347925090775,FALSE
THRB,58387.471692935986,66855.8103603178,0.46619244350455036,FALSE
C19orf12,226267.64018674268,259170.42094757446,0.4661102173530149,FALSE
MSX1,409.126784683318,468.6273312715151,0.4661063699351204,FALSE
NLGN4X,363.74347470134626,417.0973242929866,0.46583564174646336,FALSE
CAMK1,23069.250430035918,26464.453904682854,0.46572835082447894,FALSE
VAX1,385.6306805320008,442.48399585546497,0.4656730420649717,FALSE
SLC66A2,22722.306474515037,26079.17842514809,0.4656068667015476,FALSE
KRT71,11003.981615163177,12630.29854918706,0.4655941090078764,FALSE
ETV4,2335.0035306519108,2680.3953075576,0.46556686835408356,FALSE
DEFB132,13780.806080888442,15828.717176199421,0.4654180332873013,FALSE
ARHGEF9,1113.925153199873,1279.861320741474,0.4653402320240391,FALSE
RELL2,408.5324598774751,469.39332871614965,0.465338261143821,FALSE
TMEM184C,83267.43534729566,95724.50036480157,0.4652021612930577,FALSE
CD1D,2526.334076999222,2905.017277026014,0.46513913616119257,FALSE
CXCL16,105787.64625000671,121651.02499680383,0.46512603010773274,FALSE
GLCE,15192.189257449189,17478.152356689916,0.46501470467864026,FALSE
VPS13B,136362.28322317183,156970.12020349895,0.4648728937894534,FALSE
P3H1,2154.454460390083,2480.2719619392033,0.4648504062743176,FALSE
POLI,348.76801878349096,401.65666103861423,0.4647608589661117,FALSE
GLYCTK,5120.019259877627,5897.657922123027,0.4647095004963563,FALSE
MAN1A1,77.91188924166688,89.96933322744553,0.464089360893244,FALSE
HNRNPA1L2,623938.6014085229,721148.6564115693,0.4638647773823279,FALSE
VPS28,219876.4804256591,254347.43778706636,0.46365539986751114,FALSE
TCTN3,144568.63380488523,167451.78642459807,0.46333068104503733,FALSE
NEO1,356978.6716806378,413801.2845601643,0.4631395365049073,FALSE
CRLF1,3780.681031456893,4384.742657198131,0.4630110053823345,FALSE
DEFB107A,60.93266909460801,70.67599926913672,0.46298370656103083,FALSE
SYT7,282.0347801926173,327.13333260641366,0.4629834921869304,FALSE
DVL2,127384.22306166188,147776.22114284342,0.4629452588286531,FALSE
PARP9,574.9275628874417,668.1766644567846,0.4624934500590668,FALSE
PTK6,505.77045137626345,588.0613312434386,0.46238412470055934,FALSE
PSMD4,60264.008176543255,70080.13041241911,0.462345363810985,FALSE
PTGES3,48650.36112346556,56623.97059589648,0.4621293750233116,FALSE
C3orf18,27735.46190978464,32315.773960146787,0.46186329903115636,FALSE
PTH2,502.80455794835535,586.3553326105284,0.4616443942774553,FALSE
ID2,1238.651824304508,1445.7129321695925,0.4614320096839115,FALSE
EML4,17142.599804009024,20011.294524394747,0.4613944275258296,FALSE
LMNB1,1233.7314502495194,1440.3099982451931,0.46137334593075174,FALSE
IFIH1,807.7450038246707,943.1366655103999,0.46133614736593065,FALSE
TFF1,251977.2782163833,294351.2262988208,0.46121935087384935,FALSE
KIF16B,37572.16154131729,43904.62478892249,0.46113946356488206,FALSE
LARGE1,8903.615486452263,10416.311320617591,0.46085140877418396,FALSE
MGAT4B,66281.37619996833,77580.28657247328,0.4607299465515791,FALSE
CYP3A5,18334.635309368226,21480.089306930066,0.46049886031015974,FALSE
GEM,5685.849804944972,6661.799991768561,0.46048032609884393,FALSE
DPP4,8465.893262790785,9930.055321032549,0.4602042250887435,FALSE
SFPQ,760.7805591999551,893.086665561065,0.4600009890817481,FALSE
SPAG11A,1189.2552321286598,1396.875330326907,0.45985892955050395,FALSE
ENPEP,74805.98506018671,87890.85981309856,0.4597875583785817,FALSE
C1D,2258.8722400774323,2659.3126612399055,0.45928981634513016,FALSE
NSMCE3,39.097778083702515,46.063999906974026,0.4591000682017573,FALSE
NR1H4,369.3686695006271,435.6399991376583,0.45883812670667723,FALSE
RPRD1A,1078.46389720631,1272.7166641347997,0.4586903766298391,FALSE
MTRNR2L1,1347.3167880877609,1590.3853301944262,0.45862947768019463,FALSE
FBRS,275.89189098435605,325.81933269516696,0.45851212363507216,FALSE
FAM162A,3016.0239118132044,3563.819326349306,0.45837321690591837,FALSE
FGD2,15451.961449655339,18271.62196454536,0.4581945299190434,FALSE
PALMD,7339.883719332555,8710.376650577204,0.45730620875739864,FALSE
LOXL2,373.77933599585543,443.7086658531019,0.45722913993900616,FALSE
F10,420236.8485902793,500106.57233495207,0.456608738689967,FALSE
CYBRD1,122173.71728647586,145424.8037422582,0.45655602585844324,FALSE
ETFA,7106.022381702036,8463.687985188597,0.45640042198942665,FALSE
CXorf49,21696.94859157345,25849.117288272075,0.4563353074553882,FALSE
CLEC3B,317789.88826268766,378653.55534098204,0.4563039413772337,FALSE
CLOCK,220.7468903573629,263.3433328831967,0.4560036120532574,FALSE
P2RX2,1926.9811239309868,2299.199996069861,0.45596274017016103,FALSE
ERCC6L2,1007.6833398647599,1204.3926646621474,0.4555373946476452,FALSE
HTR7,3277.8551320823954,3920.537993560871,0.4553592829496205,FALSE
CTRB1,8390.63216450531,10039.755983601377,0.45526074096096897,FALSE
INTS6,1373.6192310207318,1643.8066639642134,0.4552288204670508,FALSE
TAZ,917.7357836412987,1098.291998198983,0.4552198099192691,FALSE
PHF24,11240.669071046113,13461.768644834432,0.455042907114377,FALSE
RABL3,1179446.4237083264,1414152.8977661578,0.4547527499497496,FALSE
EFNB1,5231.048126355448,6277.89059502645,0.454520460399788,FALSE
CEACAM8,87194.1887551259,104651.97250267724,0.4545005653668213,FALSE
MMP1,34437688.28180816,41373160.44604571,0.454258049602277,FALSE
FSCN1,1179224.7187232627,1417122.0784933888,0.45418613568396216,FALSE
TNNI1,136168.67169343014,163688.32108550475,0.45411204331598987,FALSE
SCUBE3,601.8754480375774,723.5379988931579,0.45410392465184546,FALSE
IL17C,13091.537601380505,15742.24185430966,0.45403474149126755,FALSE
BRCA1,2290.1661245804157,2754.3073291830324,0.45399507908438463,FALSE
CD1C,62347.23403238446,74994.85055396646,0.4539557865323135,FALSE
KLK6,120384.08845083063,144869.6650160522,0.4538449951316549,FALSE
NUP62CL,303.6152238596508,367.1733328270031,0.45262433420055925,FALSE
RWDD2A,416911.85997709446,505327.8120544207,0.4520645474497085,FALSE
PEX5,772.816134657178,936.7139927084777,0.45206347772768934,FALSE
USP2,270.6490088136733,328.2646639361804,0.45189986658847636,FALSE
SCGB1D1,4392.794604261067,5332.901318235324,0.45166892315645474,FALSE
DDR1,2403465.8940442055,2920680.8077232502,0.4514274359206382,FALSE
LHB,3173.356494767093,3859.8166165638113,0.451198405688978,FALSE
CSF2RB,45629.90166783341,55507.1186227119,0.45116913210166104,FALSE
PCDHB1,1838.5705229690984,2236.977975624175,0.45112222897205223,FALSE
DHX9,146.78544511092628,178.59799979310526,0.45111528385907623,FALSE
TAL2,70357.50586478844,85906.3154642461,0.45024821015122385,FALSE
THY1,7795.338647379896,9519.192568952645,0.4502194457350753,FALSE
KLRC2,368.05045850242067,449.7313289574633,0.450059495266609,FALSE
ADAMTS6,14806.202106097979,18102.454287644417,0.4499181591902789,FALSE
SELENOF,1439130.3212442286,1759649.6304669585,0.44989975646007346,FALSE
SPDEF,4997.947110742663,6130.87659743882,0.4490993155968824,FALSE
MESP1,58610919.398861185,71959339.78789438,0.448884146848706,FALSE
CPVL,241683.57615239712,297506.63465122785,0.44823435461149197,FALSE
BIRC5,1448.927397434168,1784.4486466138744,0.4481159561076526,FALSE
SVBP,6069.612379689455,7475.615915976588,0.4480996737154663,FALSE
SEMA4C,8476.007596695383,10450.099216105331,0.4478473930498277,FALSE
RBX1,56952.40633993896,70261.0593019914,0.4476916500352546,FALSE
FOSB,50.703446526541065,62.59199934767805,0.4475329624708142,FALSE
CLEC4A,546.9554670746032,675.2753262427999,0.44750588028472577,FALSE
NOVA2,3532.038602140947,4365.2972838903315,0.4472443179716312,FALSE
HPGDS,276273.3451910492,341771.5929248199,0.4470117432452045,FALSE
EXT1|EXT2,88988.73785720747,110088.95520383923,0.44700506866894063,FALSE
PPTC7,18266.22164120617,22605.451306456467,0.4469164172603504,FALSE
FAM170B,83886.31117139815,103843.27987646114,0.4468465024781969,FALSE
DNAI1,580.6145582719688,718.8453324807045,0.44681221975667534,FALSE
XIAP,510.0756690643801,631.5906659140128,0.4467817377430453,FALSE
ANKS3,169.63655634644874,210.20466641828475,0.44659859483318487,FALSE
LMBRD1,28958.645691600505,35913.53729058586,0.4463954249782596,FALSE
HSD17B2,28.3715556891576,35.20933329133541,0.4462277288677445,FALSE
SH3BP5L,221561.42781645467,274991.0210068007,0.44619944648650406,FALSE
NME8,124.07444502797762,154.11399981646278,0.4460086223112486,FALSE
PTK7,131887.96161616605,163865.72447283063,0.4459385218836427,FALSE
FGFR1,10006.866268963751,12433.827318628695,0.4459249991496069,FALSE
NKIRAS1,3264.2550153271027,4057.1606618439164,0.44585025072478945,FALSE
CHP1,1655483.6682581813,2058688.760242192,0.4457207359450988,FALSE
IGFL3,27339.451350540792,34036.328626248505,0.4454436483068704,FALSE
ADO,1126.0886719014263,1402.0346650177262,0.44542473678270467,FALSE
DOT1L,102.98033381351298,128.33466651532203,0.44519522584837645,FALSE
FAM120A,5996.986916894118,7474.965324505442,0.44514609385752313,FALSE
